so_id,so_num,date_issued,date_first_ship,status,ship_to_key,ship_to_name,ship_to_city,ship_to_state,ship_to_zip,ship_to_country,sku,customer_part,description,line_type,qty_ordered,qty_fulfilled,unit_price,total_price,total_cost,date_last_fulfillment
98129,1478626,2025-10-17 10:48:56.365000,2025-10-20 00:00:00,Fulfilled,SILICON VALLEY NEWS-SFO AP|San Francisco|CA|94128|US,SILICON VALLEY NEWS-SFO AP,San Francisco,CA,94128,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.794645204,2025-10-20 15:18:01.791000
98129,1478626,2025-10-17 10:48:56.365000,2025-10-20 00:00:00,Fulfilled,SILICON VALLEY NEWS-SFO AP|San Francisco|CA|94128|US,SILICON VALLEY NEWS-SFO AP,San Francisco,CA,94128,US,1801021,,"CB-EXO-BAC Bar- Bacon Exotic Chocolate Bar, 3 oz",Sale,12.000000000,12.000000000,5.040000000,60.480000000,15.802801368,2025-10-20 15:18:01.791000
98129,1478626,2025-10-17 10:48:56.365000,2025-10-20 00:00:00,Fulfilled,SILICON VALLEY NEWS-SFO AP|San Francisco|CA|94128|US,SILICON VALLEY NEWS-SFO AP,San Francisco,CA,94128,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,12.000000000,12.000000000,5.040000000,60.480000000,15.076717632,2025-10-20 15:18:01.791000
98131,1478627,2025-10-17 10:52:03.632000,2025-10-20 00:00:00,Fulfilled,0440 DC ARTS DISTRICT MARKET-DCA|Dayton|NJ|08810|US,0440 DC ARTS DISTRICT MARKET-DCA,Dayton,NJ,08810,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-20 14:30:03.070000
98131,1478627,2025-10-17 10:52:03.632000,2025-10-20 00:00:00,Fulfilled,0440 DC ARTS DISTRICT MARKET-DCA|Dayton|NJ|08810|US,0440 DC ARTS DISTRICT MARKET-DCA,Dayton,NJ,08810,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,43.934957616,2025-10-20 14:30:03.070000
98132,1478628,2025-10-17 10:53:46.523000,2025-10-20 00:00:00,Fulfilled,GOTHAM NEWS-MOYNIHAN TRAIN HALL|Dayton|NJ|08810|US,GOTHAM NEWS-MOYNIHAN TRAIN HALL,Dayton,NJ,08810,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-20 14:33:02.177000
98132,1478628,2025-10-17 10:53:46.523000,2025-10-20 00:00:00,Fulfilled,GOTHAM NEWS-MOYNIHAN TRAIN HALL|Dayton|NJ|08810|US,GOTHAM NEWS-MOYNIHAN TRAIN HALL,Dayton,NJ,08810,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,43.934654382,2025-10-20 14:33:02.177000
98133,1478629,2025-10-17 10:55:27.241000,2025-10-20 00:00:00,Fulfilled,THE WELL - SMF AP|Sacramento|CA|95837|US,THE WELL - SMF AP,Sacramento,CA,95837,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-20 15:12:02.181000
98133,1478629,2025-10-17 10:55:27.241000,2025-10-20 00:00:00,Fulfilled,THE WELL - SMF AP|Sacramento|CA|95837|US,THE WELL - SMF AP,Sacramento,CA,95837,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,21.963840000,2025-10-20 15:12:02.181000
98133,1478629,2025-10-17 10:55:27.241000,2025-10-20 00:00:00,Fulfilled,THE WELL - SMF AP|Sacramento|CA|95837|US,THE WELL - SMF AP,Sacramento,CA,95837,US,1801021,,"CB-EXO-BAC Bar- Bacon Exotic Chocolate Bar, 3 oz",Sale,24.000000000,24.000000000,5.040000000,120.960000000,31.605602736,2025-10-20 15:12:02.181000
98135,1478630,2025-10-17 10:57:07.351000,2025-10-20 00:00:00,Fulfilled,DISTRICT MARKET-BWI AIRPORT|DAYTON|NJ|08810|US,DISTRICT MARKET-BWI AIRPORT,DAYTON,NJ,08810,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-20 15:06:01.744000
98135,1478630,2025-10-17 10:57:07.351000,2025-10-20 00:00:00,Fulfilled,DISTRICT MARKET-BWI AIRPORT|DAYTON|NJ|08810|US,DISTRICT MARKET-BWI AIRPORT,DAYTON,NJ,08810,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.794645204,2025-10-20 15:06:01.744000
98135,1478630,2025-10-17 10:57:07.351000,2025-10-20 00:00:00,Fulfilled,DISTRICT MARKET-BWI AIRPORT|DAYTON|NJ|08810|US,DISTRICT MARKET-BWI AIRPORT,DAYTON,NJ,08810,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,24.000000000,24.000000000,5.040000000,120.960000000,30.153435264,2025-10-20 15:06:01.744000
98136,1478631,2025-10-17 10:58:50.774000,2025-10-20 00:00:00,Fulfilled,THE ARTS DISTRICT MARKET - SAN|SAN DIEGO|CA|92110|US,THE ARTS DISTRICT MARKET - SAN,SAN DIEGO,CA,92110,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-20 15:15:30.477000
98136,1478631,2025-10-17 10:58:50.774000,2025-10-20 00:00:00,Fulfilled,THE ARTS DISTRICT MARKET - SAN|SAN DIEGO|CA|92110|US,THE ARTS DISTRICT MARKET - SAN,SAN DIEGO,CA,92110,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,21.963840000,2025-10-20 15:15:30.477000
98136,1478631,2025-10-17 10:58:50.774000,2025-10-20 00:00:00,Fulfilled,THE ARTS DISTRICT MARKET - SAN|SAN DIEGO|CA|92110|US,THE ARTS DISTRICT MARKET - SAN,SAN DIEGO,CA,92110,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.794645204,2025-10-20 15:15:30.477000
98136,1478631,2025-10-17 10:58:50.774000,2025-10-20 00:00:00,Fulfilled,THE ARTS DISTRICT MARKET - SAN|SAN DIEGO|CA|92110|US,THE ARTS DISTRICT MARKET - SAN,SAN DIEGO,CA,92110,US,1801021,,"CB-EXO-BAC Bar- Bacon Exotic Chocolate Bar, 3 oz",Sale,12.000000000,12.000000000,5.040000000,60.480000000,15.802801368,2025-10-20 15:15:30.477000
98136,1478631,2025-10-17 10:58:50.774000,2025-10-20 00:00:00,Fulfilled,THE ARTS DISTRICT MARKET - SAN|SAN DIEGO|CA|92110|US,THE ARTS DISTRICT MARKET - SAN,SAN DIEGO,CA,92110,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,12.000000000,12.000000000,5.040000000,60.480000000,15.076717632,2025-10-20 15:15:30.477000
98138,1478632,2025-10-17 11:00:34.305000,2025-10-20 00:00:00,Fulfilled,0522 SLC Public Market-SPace #CAE 2-003|Salt Lake City|UT|84116|US,0522 SLC Public Market-SPace #CAE 2-003,Salt Lake City,UT,84116,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,21.963840000,2025-10-20 14:36:02.192000
98138,1478632,2025-10-17 11:00:34.305000,2025-10-20 00:00:00,Fulfilled,0522 SLC Public Market-SPace #CAE 2-003|Salt Lake City|UT|84116|US,0522 SLC Public Market-SPace #CAE 2-003,Salt Lake City,UT,84116,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.794645204,2025-10-20 14:36:02.192000
98138,1478632,2025-10-17 11:00:34.305000,2025-10-20 00:00:00,Fulfilled,0522 SLC Public Market-SPace #CAE 2-003|Salt Lake City|UT|84116|US,0522 SLC Public Market-SPace #CAE 2-003,Salt Lake City,UT,84116,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,24.000000000,24.000000000,5.040000000,120.960000000,30.153435264,2025-10-20 14:36:02.192000
98144,1478633,2025-10-17 11:01:57.243000,2025-10-20 00:00:00,Fulfilled,CAPITOL FILE-DCA AP (T-CNC-7)|Dayton|NJ|08810|US,CAPITOL FILE-DCA AP (T-CNC-7),Dayton,NJ,08810,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,43.934957616,2025-10-20 14:30:02.135000
98144,1478633,2025-10-17 11:01:57.243000,2025-10-20 00:00:00,Fulfilled,CAPITOL FILE-DCA AP (T-CNC-7)|Dayton|NJ|08810|US,CAPITOL FILE-DCA AP (T-CNC-7),Dayton,NJ,08810,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.794645204,2025-10-20 14:30:02.135000
98144,1478633,2025-10-17 11:01:57.243000,2025-10-20 00:00:00,Fulfilled,CAPITOL FILE-DCA AP (T-CNC-7)|Dayton|NJ|08810|US,CAPITOL FILE-DCA AP (T-CNC-7),Dayton,NJ,08810,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,12.000000000,12.000000000,5.040000000,60.480000000,15.076717632,2025-10-20 14:30:02.135000
98145,1478634,2025-10-17 11:03:11.818000,2025-10-20 00:00:00,Fulfilled,DEPARTURES AT SFO AP|San Francisco|CA|94128|US,DEPARTURES AT SFO AP,San Francisco,CA,94128,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-20 14:33:02.427000
98145,1478634,2025-10-17 11:03:11.818000,2025-10-20 00:00:00,Fulfilled,DEPARTURES AT SFO AP|San Francisco|CA|94128|US,DEPARTURES AT SFO AP,San Francisco,CA,94128,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,43.927680000,2025-10-20 14:33:02.427000
98146,1478635,2025-10-17 11:04:35.990000,2025-10-20 00:00:00,Fulfilled,LA CONFIDENTIAL- LAX AP|El Segundo|CA|90245|US,LA CONFIDENTIAL- LAX AP,El Segundo,CA,90245,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-20 14:36:01.801000
98146,1478635,2025-10-17 11:04:35.990000,2025-10-20 00:00:00,Fulfilled,LA CONFIDENTIAL- LAX AP|El Segundo|CA|90245|US,LA CONFIDENTIAL- LAX AP,El Segundo,CA,90245,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,43.927680000,2025-10-20 14:36:01.801000
98148,1478636,2025-10-17 11:05:49.447000,2025-10-20 00:00:00,Fulfilled,0430 Motown Greatest Hits #430 Suite 3-2|Detroit|MI|48242|US,0430 Motown Greatest Hits #430 Suite 3-2,Detroit,MI,48242,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-20 14:36:02.520000
98148,1478636,2025-10-17 11:05:49.447000,2025-10-20 00:00:00,Fulfilled,0430 Motown Greatest Hits #430 Suite 3-2|Detroit|MI|48242|US,0430 Motown Greatest Hits #430 Suite 3-2,Detroit,MI,48242,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.589290408,2025-10-20 14:36:02.520000
98149,1478637,2025-10-17 11:07:42.459000,2025-10-20 00:00:00,Fulfilled,SIX POINTS MARKET-ORD AP|Chicago|IL|60666|US,SIX POINTS MARKET-ORD AP,Chicago,IL,60666,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-20 14:42:06.157000
98149,1478637,2025-10-17 11:07:42.459000,2025-10-20 00:00:00,Fulfilled,SIX POINTS MARKET-ORD AP|Chicago|IL|60666|US,SIX POINTS MARKET-ORD AP,Chicago,IL,60666,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,21.963840000,2025-10-20 14:42:06.157000
98149,1478637,2025-10-17 11:07:42.459000,2025-10-20 00:00:00,Fulfilled,SIX POINTS MARKET-ORD AP|Chicago|IL|60666|US,SIX POINTS MARKET-ORD AP,Chicago,IL,60666,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.589290408,2025-10-20 14:42:06.157000
98150,1478638,2025-10-17 11:09:41.070000,2025-10-20 00:00:00,Fulfilled,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55)|Denver|CO|80203|US,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55),Denver,CO,80203,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-20 14:30:02.758000
98150,1478638,2025-10-17 11:09:41.070000,2025-10-20 00:00:00,Fulfilled,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55)|Denver|CO|80203|US,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55),Denver,CO,80203,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.794645204,2025-10-20 14:30:02.758000
98150,1478638,2025-10-17 11:09:41.070000,2025-10-20 00:00:00,Fulfilled,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55)|Denver|CO|80203|US,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55),Denver,CO,80203,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,24.000000000,24.000000000,5.040000000,120.960000000,30.153435264,2025-10-20 14:30:02.758000
98152,1478639,2025-10-17 11:11:05.651000,2025-10-20 00:00:00,Fulfilled,THE SCOOP AT SFO AP|San Francisco|CA|94128|US,THE SCOOP AT SFO AP,San Francisco,CA,94128,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-20 14:33:01.771000
98152,1478639,2025-10-17 11:11:05.651000,2025-10-20 00:00:00,Fulfilled,THE SCOOP AT SFO AP|San Francisco|CA|94128|US,THE SCOOP AT SFO AP,San Francisco,CA,94128,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,43.934957616,2025-10-20 14:33:01.771000
98144,1478633,2025-10-17 11:01:57.243000,2025-10-20 00:00:00,Fulfilled,CAPITOL FILE-DCA AP (T-CNC-7)|Dayton|NJ|08810|US,CAPITOL FILE-DCA AP (T-CNC-7),Dayton,NJ,08810,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394447829756,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:30:02.135000
98150,1478638,2025-10-17 11:09:41.070000,2025-10-20 00:00:00,Fulfilled,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55)|Denver|CO|80203|US,FLIGHT STOP-DEN AIRPORT (GATE 33 &  55),Denver,CO,80203,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394447874943,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:30:02.758000
98131,1478627,2025-10-17 10:52:03.632000,2025-10-20 00:00:00,Fulfilled,0440 DC ARTS DISTRICT MARKET-DCA|Dayton|NJ|08810|US,0440 DC ARTS DISTRICT MARKET-DCA,Dayton,NJ,08810,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394447930546,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:30:03.070000
98152,1478639,2025-10-17 11:11:05.651000,2025-10-20 00:00:00,Fulfilled,THE SCOOP AT SFO AP|San Francisco|CA|94128|US,THE SCOOP AT SFO AP,San Francisco,CA,94128,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394447988585,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:33:01.771000
98132,1478628,2025-10-17 10:53:46.523000,2025-10-20 00:00:00,Fulfilled,GOTHAM NEWS-MOYNIHAN TRAIN HALL|Dayton|NJ|08810|US,GOTHAM NEWS-MOYNIHAN TRAIN HALL,Dayton,NJ,08810,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394448036443,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:33:02.177000
98145,1478634,2025-10-17 11:03:11.818000,2025-10-20 00:00:00,Fulfilled,DEPARTURES AT SFO AP|San Francisco|CA|94128|US,DEPARTURES AT SFO AP,San Francisco,CA,94128,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394448069673,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:33:02.427000
98146,1478635,2025-10-17 11:04:35.990000,2025-10-20 00:00:00,Fulfilled,LA CONFIDENTIAL- LAX AP|El Segundo|CA|90245|US,LA CONFIDENTIAL- LAX AP,El Segundo,CA,90245,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394448115378,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:36:01.801000
98138,1478632,2025-10-17 11:00:34.305000,2025-10-20 00:00:00,Fulfilled,0522 SLC Public Market-SPace #CAE 2-003|Salt Lake City|UT|84116|US,0522 SLC Public Market-SPace #CAE 2-003,Salt Lake City,UT,84116,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394448170945,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:36:02.192000
98148,1478636,2025-10-17 11:05:49.447000,2025-10-20 00:00:00,Fulfilled,0430 Motown Greatest Hits #430 Suite 3-2|Detroit|MI|48242|US,0430 Motown Greatest Hits #430 Suite 3-2,Detroit,MI,48242,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394448215392,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:36:02.520000
98149,1478637,2025-10-17 11:07:42.459000,2025-10-20 00:00:00,Fulfilled,SIX POINTS MARKET-ORD AP|Chicago|IL|60666|US,SIX POINTS MARKET-ORD AP,Chicago,IL,60666,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394448603920,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 14:42:06.157000
98135,1478630,2025-10-17 10:57:07.351000,2025-10-20 00:00:00,Fulfilled,DISTRICT MARKET-BWI AIRPORT|DAYTON|NJ|08810|US,DISTRICT MARKET-BWI AIRPORT,DAYTON,NJ,08810,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394449926270,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 15:06:01.744000
98133,1478629,2025-10-17 10:55:27.241000,2025-10-20 00:00:00,Fulfilled,THE WELL - SMF AP|Sacramento|CA|95837|US,THE WELL - SMF AP,Sacramento,CA,95837,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394450313484,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 15:12:02.181000
98136,1478631,2025-10-17 10:58:50.774000,2025-10-20 00:00:00,Fulfilled,THE ARTS DISTRICT MARKET - SAN|SAN DIEGO|CA|92110|US,THE ARTS DISTRICT MARKET - SAN,SAN DIEGO,CA,92110,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394450355848,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 15:15:30.477000
98129,1478626,2025-10-17 10:48:56.365000,2025-10-20 00:00:00,Fulfilled,SILICON VALLEY NEWS-SFO AP|San Francisco|CA|94128|US,SILICON VALLEY NEWS-SFO AP,San Francisco,CA,94128,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394450528770,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-20 15:18:01.791000
99596,1478677,2025-10-21 11:41:38.516000,2025-10-22 00:00:00,Fulfilled,WLV - FORUM SHOPS 0282|LAS VEGAS|NV|89109|US,WLV - FORUM SHOPS 0282,LAS VEGAS,NV,89109,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.989738280,2025-10-22 12:51:01.432000
99596,1478677,2025-10-21 11:41:38.516000,2025-10-22 00:00:00,Fulfilled,WLV - FORUM SHOPS 0282|LAS VEGAS|NV|89109|US,WLV - FORUM SHOPS 0282,LAS VEGAS,NV,89109,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,36.858872595,2025-10-22 12:51:01.432000
99596,1478677,2025-10-21 11:41:38.516000,2025-10-22 00:00:00,Fulfilled,WLV - FORUM SHOPS 0282|LAS VEGAS|NV|89109|US,WLV - FORUM SHOPS 0282,LAS VEGAS,NV,89109,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.589290408,2025-10-22 12:51:01.432000
99596,1478677,2025-10-21 11:41:38.516000,2025-10-22 00:00:00,Fulfilled,WLV - FORUM SHOPS 0282|LAS VEGAS|NV|89109|US,WLV - FORUM SHOPS 0282,LAS VEGAS,NV,89109,US,1801021,,"CB-EXO-BAC Bar- Bacon Exotic Chocolate Bar, 3 oz",Sale,24.000000000,24.000000000,5.040000000,120.960000000,31.605602736,2025-10-22 12:51:01.432000
99596,1478677,2025-10-21 11:41:38.516000,2025-10-22 00:00:00,Fulfilled,WLV - FORUM SHOPS 0282|LAS VEGAS|NV|89109|US,WLV - FORUM SHOPS 0282,LAS VEGAS,NV,89109,US,1801022,,"CB-EXO-BAR Bar- Barcelona Exotic Chocolate Bar, 3oz",Sale,24.000000000,24.000000000,5.040000000,120.960000000,30.153435264,2025-10-22 12:51:01.432000
99596,1478677,2025-10-21 11:41:38.516000,2025-10-22 00:00:00,Fulfilled,WLV - FORUM SHOPS 0282|LAS VEGAS|NV|89109|US,WLV - FORUM SHOPS 0282,LAS VEGAS,NV,89109,US,ShipStation Shipping,,ShipStation shipping amount Tracking: 394535378039,Sale,1.000000000,1.000000000,0E-9,0E-9,0E-9,2025-10-22 12:51:01.432000
100093,1478701,2025-10-23 16:23:53.120000,2025-10-28 00:00:00,Fulfilled,DISTRICT MARKET-LGA AP|Dayton|NJ|08810|US,DISTRICT MARKET-LGA AP,Dayton,NJ,08810,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-28 10:51:02.005000
100093,1478701,2025-10-23 16:23:53.120000,2025-10-28 00:00:00,Fulfilled,DISTRICT MARKET-LGA AP|Dayton|NJ|08810|US,DISTRICT MARKET-LGA AP,Dayton,NJ,08810,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,17.499330060,2025-10-28 10:51:02.005000
100093,1478701,2025-10-23 16:23:53.120000,2025-10-28 00:00:00,Fulfilled,DISTRICT MARKET-LGA AP|Dayton|NJ|08810|US,DISTRICT MARKET-LGA AP,Dayton,NJ,08810,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.589290408,2025-10-28 10:51:02.005000
100094,1478702,2025-10-23 16:26:23.547000,2025-10-28 00:00:00,Fulfilled,DISTRICT MARKET-SFO AP|San Francisco|CA|94128|US,DISTRICT MARKET-SFO AP,San Francisco,CA,94128,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,12.000000000,12.000000000,5.040000000,60.480000000,22.994869140,2025-10-28 10:18:01.030000
100094,1478702,2025-10-23 16:26:23.547000,2025-10-28 00:00:00,Fulfilled,DISTRICT MARKET-SFO AP|San Francisco|CA|94128|US,DISTRICT MARKET-SFO AP,San Francisco,CA,94128,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,34.998660120,2025-10-28 10:18:01.030000
100094,1478702,2025-10-23 16:26:23.547000,2025-10-28 00:00:00,Fulfilled,DISTRICT MARKET-SFO AP|San Francisco|CA|94128|US,DISTRICT MARKET-SFO AP,San Francisco,CA,94128,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,24.000000000,24.000000000,5.040000000,120.960000000,45.589290408,2025-10-28 10:18:01.030000
100601,1478714,2025-10-24 16:02:50.540000,2025-11-10 00:00:00,Fulfilled,AK BOULEVARD-LAX AP|El Segundo|CA|90245|US,AK BOULEVARD-LAX AP,El Segundo,CA,90245,US,1801009,,"CB-SPD-GRE Bar - Matcha Green Tea Chocolate Bar, 3 oz.",Sale,96.000000000,96.000000000,5.040000000,483.840000000,175.555932096,2025-11-13 14:51:04.685000
100601,1478714,2025-10-24 16:02:50.540000,2025-11-10 00:00:00,Fulfilled,AK BOULEVARD-LAX AP|El Segundo|CA|90245|US,AK BOULEVARD-LAX AP,El Segundo,CA,90245,US,1801012,,"CB-EXO-PHC Bar - Pink Himalayan Crystal Salt Caramel Exotic Chocolate Bar, 3 oz.",Sale,60.000000000,60.000000000,5.040000000,302.400000000,85.561387380,2025-11-13 14:51:04.685000
100601,1478714,2025-10-24 16:02:50.540000,2025-11-10 00:00:00,Fulfilled,AK BOULEVARD-LAX AP|El Segundo|CA|90245|US,AK BOULEVARD-LAX AP,El Segundo,CA,90245,US,1801004,,"CB-SPD-BAN Bar - Coconut & Banana Super Dark Chocolate Bar, 3 oz.",Sale,84.000000000,84.000000000,5.040000000,423.360000000,139.998628224,2025-11-13 14:51:04.685000
